baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,compartment,gene,direction
130.67866630108298,1.04797910902898,0.17987842136559523,5.826041284290611,5.675758103171065e-09,3.3980763763685167e-05,Macrophage,GAPT,up
73.55083858628795,1.0044977927648422,0.2572675542766833,3.904486889491458,9.44255105936533e-05,0.02715097480880707,Macrophage,SDSL,up
51.30187424379251,0.9971906928326266,0.23956839836524746,4.162446715164425,3.1485562887472684e-05,0.01450031269286915,Macrophage,NUDT2,up
743.1637422277892,0.9931945943610794,0.20817635364235385,4.770928959911478,1.833782124489841e-06,0.001996155196240123,Macrophage,CTSH,up
129.5770848173336,0.9588042972438434,0.24306921270615753,3.944573179668486,7.994223863842132e-05,0.02629564641645185,Macrophage,TMEM173,up
101.78949791306573,0.9203253719624725,0.24325351334997727,3.7834001214953408,0.00015470041994149596,0.03859130892457235,Macrophage,MGAT4A,up
138.87984218584864,0.8279852098714074,0.20391207228288843,4.060501178776402,4.896749002514508e-05,0.0209405973414674,Macrophage,SORL1,up
203.3247545903543,0.7907857433383225,0.18279100937543152,4.3261741703835135,1.5172147256314882e-05,0.008074790730860076,Macrophage,LAIR1,up
4337.097437337568,0.7493682205999354,0.14980270685663757,5.002367689637858,5.663044779468948e-07,0.0007534366465484575,Macrophage,S100A11,up
174.4634683425831,0.6545938284389845,0.1534277819448628,4.266462176154154,1.9859714634761484e-05,0.009908342626526418,Macrophage,ERCC1,up
167.9604096537629,0.6408453951589956,0.15851121849074107,4.042902459906512,5.2793586746221705e-05,0.021071680256641957,Macrophage,NCF4,up
1283.1805498786384,0.4760386166986698,0.11960536718108755,3.9800773821289086,6.889283898258404e-05,0.025565122660035192,Macrophage,CORO1A,up
7.253016229977038,-4.158596551945273,1.0807122831828435,-3.8480145147398943,0.00011907899973622524,0.030998453283529483,Macrophage,TMEM231,down
65.76453899418179,-2.4630748422590596,0.44507433568193777,-5.534075197764806,3.1287473071477884e-08,9.523346791522744e-05,Macrophage,RND3,down
26.815802423087177,-2.1360775292090306,0.4823416809654577,-4.428556795948976,9.486573866903017e-06,0.005571811433224166,Macrophage,TMEM26,down
51.95385695437312,-2.013155690509978,0.5449577867542107,-3.6941497845189253,0.00022062373161676262,0.04803179204325665,Macrophage,PABPC3,down
15.806888000348414,-1.9392525378732286,0.37751324282180126,-5.13691261100639,2.7928874721994567e-07,0.0005573672432019383,Macrophage,TMEM64,down
9.7734557157165,-1.9390638983436512,0.4785197422350756,-4.052212954238103,5.073545227332449e-05,0.020948493293820255,Macrophage,PHKA1,down
11.499020546216105,-1.9076684930856316,0.5075977731992571,-3.7582286483687506,0.00017112047811054004,0.040979932097912126,Macrophage,TLE1,down
17.29252596492484,-1.8498483307815117,0.4127747762758299,-4.4814955687732745,7.412177225149699e-06,0.005220788829055441,Macrophage,NDFIP2,down
12.038767400364907,-1.802290363989036,0.49015000201517234,-3.6770179671104986,0.00023597642546789057,0.04860100694595639,Macrophage,TMTC1,down
2503.041337249887,-1.7534982984716236,0.4539699988194117,-3.862586300926819,0.00011219291159443167,0.030730241918520945,Macrophage,RP11-1143G9.4,down
21.265590132211063,-1.7404574166469877,0.43818232300993887,-3.9719936776352127,7.127361198012156e-05,0.025565122660035192,Macrophage,GPR157,down
39.239396346730096,-1.7401606859468195,0.46160920154917623,-3.7697703600941685,0.0001633978212522117,0.039929092074979244,Macrophage,EXT1,down
324.4810684927098,-1.5588986043883781,0.3498393288566178,-4.45604160482281,8.348683658502733e-06,0.00555372989593954,Macrophage,CXCL12,down
337.9978937359386,-1.5561745823681874,0.4226948533728708,-3.6815555475794794,0.00023181526874420263,0.04860100694595639,Macrophage,VCAM1,down
60.90465581689157,-1.521154006191281,0.32631056996191654,-4.661675551511597,3.1364536845305205e-06,0.0027087029147065526,Macrophage,SUCNR1,down
59.239137634107905,-1.4952794827595504,0.3996326589347748,-3.7416348472250345,0.00018282703292041302,0.04292491945468677,Macrophage,ME1,down
248.02343602939277,-1.4065211573516392,0.31375775450474025,-4.482825164183756,7.3661278345414e-06,0.005220788829055441,Macrophage,DNASE1L3,down
39.69936540294679,-1.3257863201290345,0.33643676624020735,-3.940670144185302,8.125429408791703e-05,0.02629564641645185,Macrophage,PPP1R12B,down
322.9395582248958,-1.2683563448732973,0.32469388591564574,-3.9063142236155675,9.371463134900001e-05,0.02715097480880707,Macrophage,SDC3,down
295.04694133170744,-1.2329140198753323,0.23762609244918878,-5.188462290347868,2.1203768749421348e-07,0.0005077878540111425,Macrophage,ARL4C,down
36.232629102686104,-1.1294774796059743,0.2850707794200476,-3.962094894130506,7.429499833132085e-05,0.025565122660035192,Macrophage,GTF2H2,down
102.49387844714644,-1.1266658931756437,0.30357950317451887,-3.711271286085335,0.00020622094668163314,0.045727585473442134,Macrophage,UGCG,down
148.11745358705565,-1.0137880008893692,0.24834731854280492,-4.082137897996405,4.4623305044142645e-05,0.019789609429576444,Macrophage,OTUD1,down
182.0715767457702,-0.9639779907580748,0.26273826949360657,-3.668966811024581,0.00024353268888904154,0.04860100694595639,Macrophage,PFKFB3,down
264.6071382992583,-0.8776632966570146,0.22490217475481972,-3.9024224537348813,9.523475379738576e-05,0.02715097480880707,Macrophage,PRNP,down
136.69448542005247,-0.8704256325932597,0.19683262497087792,-4.422161380624996,9.771842333197552e-06,0.005571811433224166,Macrophage,ETNK1,down
91.11607417640373,-0.8043901350798978,0.2190774900327055,-3.6717151312981198,0.00024092814819011766,0.04860100694595639,Macrophage,SNX9,down
171.56371351996845,-0.732920872660102,0.18504697181363314,-3.9607288110515557,7.472135489209861e-05,0.025565122660035192,Macrophage,CPNE3,down
636.5326596756236,-0.6711924363141346,0.17975988274958757,-3.733827737577753,0.00018859150785373763,0.042965539744751695,Macrophage,MPEG1,down
144.4301991906329,-0.6329739083075411,0.16449420343399643,-3.8480012978786995,0.00011908542266931321,0.030998453283529483,Macrophage,LPP,down
