baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,compartment,gene,direction
9.748993709887872,5.437870994343649,1.543177450789336,3.5238144463309617,0.00042538202679075275,0.015372747552124212,Mesenchyme,CILP2,up
19.047913465393666,5.228635699648086,1.054037770661607,4.960577168279399,7.028403273225243e-07,9.533595782394023e-05,Mesenchyme,SEZ6L2,up
176.1702681110876,5.205621035112255,0.6543189028234679,7.955785799018413,1.779981229735064e-15,2.2031717671045756e-12,Mesenchyme,LXN,up
28.58209350833842,5.197467817950051,0.8728891022469469,5.954327765773445,2.611429781947194e-09,6.306921390449053e-07,Mesenchyme,VWF,up
6.358591010664235,5.19629124324274,1.5389887358622778,3.376432277999304,0.0007343244700962487,0.0229608049800547,Mesenchyme,SPOCK1,up
133.3804243840053,5.155499550990343,0.7037012557763886,7.326261689418638,2.3666145571762386e-13,1.562281156343941e-10,Mesenchyme,PTGIS,up
43.9259528857962,5.14257712167835,0.8918514027730781,5.766181569808915,8.10876984585778e-09,1.672771646118411e-06,Mesenchyme,STEAP1,up
11.406534118672736,5.134476493337994,1.2376567889325867,4.148546300760978,3.345931811251799e-05,0.0021796984733562703,Mesenchyme,KDR,up
7.321948360408995,5.0709023390730845,1.4446007200152422,3.5102449201462265,0.00044769411967180507,0.01612024426541896,Mesenchyme,FGF9,up
6.935958001826392,5.0621158425985024,1.5582705254265696,3.2485475146959932,0.0011599583418957025,0.030793317698260714,Mesenchyme,ARHGAP28,up
15.175598525126185,5.052061371207648,1.088823995022256,4.639924720895208,3.4853611766698967e-06,0.0003385129916386175,Mesenchyme,MEDAG,up
9.238949881761863,5.034240271318496,1.374257919860346,3.6632426843354726,0.0002490423818307021,0.010405137826530008,Mesenchyme,EMILIN2,up
36.50613845439566,-5.395782735804283,1.75202428357975,-3.0797419798198096,0.0020717999425188013,0.04569034082588234,Mesenchyme,RP11-96C23.15,down
28.081592388056237,-3.729399030630456,0.9871357461038593,-3.7780001842199273,0.00015809276212581615,0.007281090839859682,Mesenchyme,IGHA2,down
6.415447414528843,-3.7009646723573346,1.1729115052171941,-3.1553656485550525,0.0016029707375286844,0.03801955252247538,Mesenchyme,ERAP2,down
