baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,compartment,gene
0.3282542320035434,1.3176928354136785,1.3927745065029844,0.9460920122110628,0.3441016575743794,,Endothelial,RP11-34P13.7
0.05057397483048559,0.689307570745247,2.3475043769136854,0.29363420044033933,0.7690374390486646,,Endothelial,RP11-34P13.8
0.0,,,,,,Endothelial,FO538757.3
44.519585669092166,-0.6693464676444293,0.5302715008768137,-1.2622712450841738,0.20685119996493284,0.9188307773600497,Endothelial,FO538757.2
24.251283213244125,0.7902618377286973,0.5675843596947011,1.3923249015419885,0.16382403417038338,0.8927890990542052,Endothelial,AP006222.2
0.405538711883309,-0.06765345601100153,1.1464735015267231,-0.05901004769923556,0.9529441051529639,,Endothelial,RP4-669L17.10
0.0,,,,,,Endothelial,RP5-857K21.4
7.40190867067261,0.05254227292239231,0.638773818479681,0.08225489430272204,0.9344440219516452,0.9976615775496898,Endothelial,RP11-206L10.9
0.26362118119309247,-0.43507497662386246,1.3720148511620276,-0.31710660876256247,0.7511627104136152,,Endothelial,FAM87B
5.003429450589335,0.17902119523200738,0.827736625313552,0.21627796784296335,0.8287710817705011,0.9933034537409073,Endothelial,LINC00115
2.514625092843415,0.13787135801804506,0.7501347073235827,0.1837954658969966,0.8541739132359466,0.9933034537409073,Endothelial,FAM41C
0.1445715774572648,-0.22135608581986368,1.5466834466273163,-0.14311660624709646,0.8861980900605358,,Endothelial,RP11-54O7.1
0.392469006571711,-0.5288862361315371,1.0222525876640927,-0.5173733405166263,0.6048955661546391,,Endothelial,RP11-54O7.3
2.395546217888185,0.01580620414957468,0.7516303308263117,0.021029226072074532,0.9832223417932539,0.9990330568459697,Endothelial,SAMD11
27.49406722291511,-0.09257209648916263,0.4065288996844958,-0.22771344561483126,0.8198690189419457,0.9933034537409073,Endothelial,NOC2L
1.0559737374516076,-0.6485371769020394,0.8895782555250478,-0.7290389270129576,0.4659778511315037,,Endothelial,KLHL17
0.2955647541727114,1.6284642818932447,1.3300226116587655,1.2243884183760392,0.2208057362418886,,Endothelial,PLEKHN1
0.022222684293096203,-0.6145443340965528,2.163733688387505,-0.2840203197809127,0.7763948086711132,,Endothelial,PERM1
0.24191141170895103,1.382200645947919,1.4235196283158233,0.9709740690988651,0.33156119159757225,,Endothelial,RP11-54O7.17
61.24821919185477,0.16811497371819387,0.44756773771594854,0.3756190617673363,0.7072001175774136,0.9924010853873189,Endothelial,HES4
367.64534662215,0.5060848096664108,0.4400915758427748,1.1499534129851474,0.2501630597003187,0.9415688447188162,Endothelial,ISG15
0.057738467128255956,0.6727096240370646,1.754425270540961,0.3834358951234444,0.7013965928444486,,Endothelial,RP11-54O7.11
36.42198030899753,0.5055857881114053,0.41852352977369767,1.2080223742373186,0.22703865622923092,0.9263664425077512,Endothelial,AGRN
0.02630826858136669,0.3274995010533559,2.175147267339941,0.15056428866716037,0.880319433692505,,Endothelial,RNF223
4.626881224997771,-0.38098917502748436,0.6180702231974453,-0.616417294877148,0.5376191416551073,0.9891383786609824,Endothelial,C1orf159
0.597425593676562,1.1663996080054604,1.1170586045968727,1.0441704698442333,0.29640652679727697,,Endothelial,RP11-465B22.8
0.07688224341185229,0.9216636524114962,1.7907959715875292,0.5146670346786894,0.6067857130565923,,Endothelial,TTLL10-AS1
1.3940024631592616,0.029470279056560283,1.0265299788055873,0.028708639460145378,0.977096965916231,0.9990330568459697,Endothelial,TTLL10
3.574661614820598,0.9662800041235723,0.8290415251628571,1.1655387273077256,0.24380099354368923,0.9374714608032887,Endothelial,TNFRSF18
50.79303964439782,1.1993856916580312,0.5304318831620234,2.26114931950965,0.0237500122024335,0.4628133926185743,Endothelial,TNFRSF4
