baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,compartment,gene
0.44803909153036214,0.12950451975064145,2.081955071003493,0.06220332107753933,0.9504009177763413,,Macrophage,RP11-34P13.7
0.0,,,,,,Macrophage,RP11-34P13.8
0.0,,,,,,Macrophage,FO538757.3
81.58792492014155,-0.06988913025702907,0.37872140973427926,-0.18453968658931932,0.8535900963411817,0.9713874730826672,Macrophage,FO538757.2
48.73298388641312,0.5387305279603174,0.31075525196331955,1.7336168079434657,0.08298609619019832,0.5449497859895767,Macrophage,AP006222.2
2.100829493897821,-1.1704160686708427,1.0008779385077322,-1.1693894166714123,0.24224677188436816,,Macrophage,RP4-669L17.10
0.04071014554423427,-0.5994075598562064,3.511747354023959,-0.170686413180997,0.8644703467577093,,Macrophage,RP5-857K21.4
21.509631464425272,-0.07792197747761492,0.3507680924882759,-0.22214670931113664,0.8241996773681808,0.9652745438973588,Macrophage,RP11-206L10.9
0.3981418372190676,-2.291877967119516,2.285180825633598,-1.0029306833887253,0.3158943069577247,,Macrophage,FAM87B
10.219350814576995,-0.3322783497318212,0.545064192989063,-0.6096132419002775,0.542118037704277,0.8779423056750345,Macrophage,LINC00115
15.61051380748196,0.04158869428838625,0.4552627703715162,0.09135096694695218,0.9272137214799588,0.9889652669557469,Macrophage,FAM41C
1.042910931225061,-0.7599984556943895,1.788113545579593,-0.4250280736216034,0.670816209648776,,Macrophage,RP11-54O7.1
0.0,,,,,,Macrophage,RP11-54O7.3
0.9663701788732937,0.8054898466699901,1.4961928364606147,0.5383596465917136,0.5903287798635188,,Macrophage,SAMD11
54.742675223393974,-0.26331593154873023,0.2708056859479711,-0.9723426988874974,0.330880088286597,0.7952545518152774,Macrophage,NOC2L
1.955039461385266,0.5417270892030172,0.9810860712298212,0.5521708085448056,0.5808313323402632,,Macrophage,KLHL17
0.9555578151872057,1.3562875989096237,1.4453222841658213,0.9383980401937935,0.3480398927316626,,Macrophage,PLEKHN1
0.0,,,,,,Macrophage,PERM1
3.610194194461348,0.6205702985366682,0.6468192806123082,0.9594183679082796,0.3373480255063783,,Macrophage,RP11-54O7.17
46.22549338142136,-0.10049855074521581,0.33740443312012985,-0.29785782544663303,0.7658116780772762,0.9522896989592106,Macrophage,HES4
678.3721640103279,0.48922147049876874,0.2869538662342231,1.7048784772233974,0.08821709122532145,0.5544941996493434,Macrophage,ISG15
0.09694119571180558,-0.7447496459440694,3.490092338567886,-0.2133896681512065,0.831023038550259,,Macrophage,RP11-54O7.11
9.419282060095295,-0.19666552818905075,0.5961212061720298,-0.3299086262203808,0.741469005311048,0.9453098242753927,Macrophage,AGRN
0.0,,,,,,Macrophage,RNF223
6.389265734560729,1.4680477283533178,0.5755087287025028,2.550869613503628,0.010745451759944102,0.2845218166342565,Macrophage,C1orf159
1.10400731965295,3.560267878827153,2.211631391368733,1.60979261405029,0.10744313818469195,,Macrophage,RP11-465B22.8
0.09694119571180558,-0.7447496459440694,3.490092338567886,-0.2133896681512065,0.831023038550259,,Macrophage,TTLL10-AS1
1.2289542639773694,-0.5641071703163544,1.2779310518871692,-0.4414222265616881,0.6589073542039261,,Macrophage,TTLL10
13.630683684804655,-0.5404514613164213,0.5915456240089167,-0.9136259983697805,0.36091340058519605,0.8091365446451183,Macrophage,TNFRSF18
24.81184566678574,-0.40883148284456633,0.47076260878067083,-0.8684451042182104,0.3851507120920913,0.818930041127051,Macrophage,TNFRSF4
200.56442215598946,-0.07846632031680151,0.17177838677009288,-0.4567880848818328,0.6478233708039312,0.9177753244209976,Macrophage,SDF4
19.386853834165265,-0.1750912266498605,0.5103209035581541,-0.34310024423663027,0.731523047392463,0.9420581812731073,Macrophage,B3GALT6
1.2052063829370128,0.3868438329356306,1.247433006538055,0.3101119105459787,0.7564758551544131,,Macrophage,FAM132A
0.25749835000845045,-0.7703687824784126,2.7701008666899147,-0.27810134704551454,0.7809345617210348,,Macrophage,RP5-902P8.12
84.66801741447561,0.39998631492968273,0.22376760202041518,1.787507714781653,0.07385546633807251,0.527769046407917,Macrophage,UBE2J2
0.12695900804096563,-0.16767469231038631,3.381609735223793,-0.049584282468742566,0.9604536719973359,,Macrophage,RP5-902P8.10
1.4024702669854443,-1.3588964743872811,1.4583901898385394,-0.9317783977535715,0.35145106083801514,,Macrophage,SCNN1D
20.658463105232286,-0.26173697277845853,0.35195740841147416,-0.7436609274962648,0.4570816331689165,0.8484884168961543,Macrophage,ACAP3
21.30926815885402,0.5796546332093093,0.3266121266590786,1.7747492695344995,0.07593929614346112,0.5298934335791395,Macrophage,PUSL1
60.475103973679005,0.20380958017816037,0.192966463889004,1.0561917136824015,0.29088063575778933,0.7718761820466615,Macrophage,CPSF3L
17.220937526065207,0.14901263419237665,0.3472719911013845,0.4290948824285489,0.667854176385175,0.92317211192127,Macrophage,CPTP
0.21978035041879346,-1.3618826418743222,3.4158102409761346,-0.39869973616717586,0.6901144622925333,,Macrophage,TAS1R3
